user_id,session_id,event_name,event_timestamp,page_type,product_id
U0557,S01068,page_view,2025-03-18 02:22:00,home,
U0557,S01068,product_view,2025-03-18 02:24:00,product,P302
U0557,S01068,add_to_cart,2025-03-18 02:25:00,cart,P302
U0557,S01068,checkout,2025-03-18 02:27:00,checkout,P302
U0292,S01069,page_view,2025-03-23 21:53:00,home,
U0292,S01069,product_view,2025-03-23 21:56:00,product,P302
U0292,S01069,add_to_cart,2025-03-23 21:58:00,cart,P302
U0292,S01069,checkout,2025-03-23 22:00:00,checkout,P302
U0036,S01070,page_view,2025-03-12 11:44:00,home,
U0036,S01070,product_view,2025-03-12 11:46:00,product,P302
U0330,S01071,page_view,2025-03-21 05:00:00,home,
U0330,S01071,product_view,2025-03-21 05:02:00,product,P302
U0330,S01071,add_to_cart,2025-03-21 05:03:00,cart,P302
U0434,S01072,page_view,2025-03-21 21:06:00,home,
U0434,S01072,product_view,2025-03-21 21:08:00,product,P302
U0443,S01073,page_view,2025-03-27 22:08:00,home,
U0443,S01073,product_view,2025-03-27 22:09:00,product,P302
U0463,S01074,page_view,2025-03-04 01:15:00,home,
U0463,S01074,product_view,2025-03-04 01:17:00,product,P302
U0463,S01074,add_to_cart,2025-03-04 01:18:00,cart,P302
U0463,S01074,checkout,2025-03-04 01:20:00,checkout,P302
U0463,S01074,purchase,2025-03-04 01:23:00,confirmation,P302
U0550,S01075,page_view,2025-03-19 10:39:00,home,
U0550,S01075,product_view,2025-03-19 10:41:00,product,P302
U0134,S01076,page_view,2025-03-07 00:47:00,home,
U0134,S01076,product_view,2025-03-07 00:50:00,product,P302
U0134,S01076,add_to_cart,2025-03-07 00:51:00,cart,P302
U0009,S01077,page_view,2025-03-11 14:25:00,home,
U0009,S01077,product_view,2025-03-11 14:26:00,product,P302
U0341,S01078,page_view,2025-03-13 08:51:00,home,
U0341,S01078,product_view,2025-03-13 08:54:00,product,P302
U0341,S01078,add_to_cart,2025-03-13 08:55:00,cart,P302
U0480,S01079,page_view,2025-03-05 15:19:00,home,
U0480,S01079,product_view,2025-03-05 15:22:00,product,P302
U0528,S01080,page_view,2025-03-16 11:34:00,home,
U0528,S01080,product_view,2025-03-16 11:37:00,product,P302
U0013,S01081,page_view,2025-04-19 21:25:00,home,
U0013,S01081,product_view,2025-04-19 21:28:00,product,P301
U0587,S01082,page_view,2025-04-08 11:57:00,home,
U0587,S01082,product_view,2025-04-08 11:59:00,product,P301
U0449,S01083,page_view,2025-04-23 19:33:00,home,
U0449,S01083,product_view,2025-04-23 19:34:00,product,P301
U0296,S01084,page_view,2025-04-17 08:27:00,home,
U0296,S01084,product_view,2025-04-17 08:29:00,product,P301
U0273,S01085,page_view,2025-04-07 12:19:00,home,
U0273,S01085,product_view,2025-04-07 12:20:00,product,P301
U0273,S01085,add_to_cart,2025-04-07 12:22:00,cart,P301
U0530,S01086,page_view,2025-04-03 03:08:00,home,
U0530,S01086,product_view,2025-04-03 03:10:00,product,P301
U0097,S01087,page_view,2025-04-16 07:19:00,home,
U0097,S01087,product_view,2025-04-16 07:20:00,product,P301
U0097,S01087,add_to_cart,2025-04-16 07:22:00,cart,P301
U0217,S01088,page_view,2025-04-17 13:28:00,home,
U0217,S01088,product_view,2025-04-17 13:31:00,product,P301
U0082,S01089,page_view,2025-04-14 15:01:00,home,
U0082,S01089,product_view,2025-04-14 15:03:00,product,P301
U0552,S01090,page_view,2025-04-14 05:33:00,home,
U0552,S01090,product_view,2025-04-14 05:36:00,product,P301
U0552,S01090,add_to_cart,2025-04-14 05:38:00,cart,P301
U0552,S01090,checkout,2025-04-14 05:39:00,checkout,P301
U0179,S01091,page_view,2025-04-15 16:09:00,home,
U0179,S01091,product_view,2025-04-15 16:12:00,product,P301
U0179,S01091,add_to_cart,2025-04-15 16:14:00,cart,P301
U0211,S01092,page_view,2025-04-04 20:32:00,home,
U0211,S01092,product_view,2025-04-04 20:33:00,product,P301
U0211,S01092,add_to_cart,2025-04-04 20:35:00,cart,P301
U0211,S01092,checkout,2025-04-04 20:36:00,checkout,P301
U0211,S01092,purchase,2025-04-04 20:38:00,confirmation,P301
U0352,S01093,page_view,2025-04-12 10:21:00,home,
U0352,S01093,product_view,2025-04-12 10:23:00,product,P301
U0352,S01093,add_to_cart,2025-04-12 10:24:00,cart,P301
U0352,S01093,checkout,2025-04-12 10:26:00,checkout,P301
U0352,S01093,purchase,2025-04-12 10:28:00,confirmation,P301
U0374,S01094,page_view,2025-04-10 07:21:00,home,
U0374,S01094,product_view,2025-04-10 07:24:00,product,P301
U0072,S01095,page_view,2025-04-04 18:41:00,home,
U0072,S01095,product_view,2025-04-04 18:42:00,product,P301
U0524,S01096,page_view,2025-04-14 16:25:00,home,
U0524,S01096,product_view,2025-04-14 16:27:00,product,P301
U0029,S01097,page_view,2025-04-11 12:52:00,home,
U0029,S01097,product_view,2025-04-11 12:55:00,product,P301
U0476,S01098,page_view,2025-04-05 04:43:00,home,
U0476,S01098,product_view,2025-04-05 04:46:00,product,P301
U0244,S01099,page_view,2025-04-15 22:46:00,home,
U0244,S01099,product_view,2025-04-15 22:47:00,product,P301
U0155,S01100,page_view,2025-04-11 03:02:00,home,
U0155,S01100,product_view,2025-04-11 03:05:00,product,P301
U0300,S01101,page_view,2025-04-13 07:56:00,home,
U0300,S01101,product_view,2025-04-13 07:58:00,product,P301
U0569,S01102,page_view,2025-04-22 15:07:00,home,
U0569,S01102,product_view,2025-04-22 15:09:00,product,P301
U0185,S01103,page_view,2025-04-06 00:50:00,home,
U0185,S01103,product_view,2025-04-06 00:53:00,product,P301
U0076,S01104,page_view,2025-04-23 10:32:00,home,
U0076,S01104,product_view,2025-04-23 10:35:00,product,P301
U0076,S01104,add_to_cart,2025-04-23 10:36:00,cart,P301
U0076,S01104,checkout,2025-04-23 10:37:00,checkout,P301
U0462,S01105,page_view,2025-04-17 06:27:00,home,
U0462,S01105,product_view,2025-04-17 06:30:00,product,P301
U0139,S01106,page_view,2025-04-04 22:28:00,home,
U0139,S01106,product_view,2025-04-04 22:29:00,product,P301
U0458,S01107,page_view,2025-04-09 07:01:00,home,
U0458,S01107,product_view,2025-04-09 07:04:00,product,P301
U0350,S01108,page_view,2025-04-19 15:09:00,home,
U0350,S01108,product_view,2025-04-19 15:12:00,product,P301
U0205,S01109,page_view,2025-04-13 20:06:00,home,
U0205,S01109,product_view,2025-04-13 20:08:00,product,P301
U0247,S01110,page_view,2025-04-01 11:36:00,home,
U0247,S01110,product_view,2025-04-01 11:37:00,product,P301
U0247,S01110,add_to_cart,2025-04-01 11:39:00,cart,P301
U0534,S01111,page_view,2025-04-03 03:54:00,home,
U0534,S01111,product_view,2025-04-03 03:57:00,product,P301
U0534,S01111,add_to_cart,2025-04-03 03:58:00,cart,P301
U0534,S01111,checkout,2025-04-03 03:59:00,checkout,P301
U0534,S01111,purchase,2025-04-03 04:01:00,confirmation,P301
U0419,S01112,page_view,2025-04-22 05:46:00,home,
U0419,S01112,product_view,2025-04-22 05:49:00,product,P301
U0450,S01113,page_view,2025-04-06 00:55:00,home,
U0450,S01113,product_view,2025-04-06 00:56:00,product,P301
U0450,S01113,add_to_cart,2025-04-06 00:57:00,cart,P301
U0450,S01113,checkout,2025-04-06 00:59:00,checkout,P301
U0176,S01114,page_view,2025-04-09 12:49:00,home,
U0176,S01114,product_view,2025-04-09 12:50:00,product,P301
U0176,S01114,add_to_cart,2025-04-09 12:51:00,cart,P301
U0182,S01115,page_view,2025-04-25 17:13:00,home,
U0182,S01115,product_view,2025-04-25 17:14:00,product,P301
U0182,S01115,add_to_cart,2025-04-25 17:16:00,cart,P301
U0015,S01116,page_view,2025-04-14 02:14:00,home,
U0015,S01116,product_view,2025-04-14 02:15:00,product,P301
U0015,S01116,add_to_cart,2025-04-14 02:16:00,cart,P301
U0289,S01117,page_view,2025-04-01 09:11:00,home,
U0289,S01117,product_view,2025-04-01 09:14:00,product,P301
U0580,S01118,page_view,2025-04-08 18:56:00,home,
U0580,S01118,product_view,2025-04-08 18:57:00,product,P301
U0580,S01118,add_to_cart,2025-04-08 18:59:00,cart,P301
U0021,S01119,page_view,2025-04-21 17:04:00,home,
U0021,S01119,product_view,2025-04-21 17:05:00,product,P301
U0021,S01119,add_to_cart,2025-04-21 17:06:00,cart,P301
U0170,S01120,page_view,2025-04-18 14:27:00,home,
U0170,S01120,product_view,2025-04-18 14:29:00,product,P301
U0170,S01120,add_to_cart,2025-04-18 14:31:00,cart,P301
U0162,S01121,page_view,2025-04-20 09:52:00,home,
U0162,S01121,product_view,2025-04-20 09:53:00,product,P301
U0162,S01121,add_to_cart,2025-04-20 09:55:00,cart,P301
U0162,S01121,checkout,2025-04-20 09:57:00,checkout,P301
U0454,S01122,page_view,2025-04-13 11:59:00,home,
U0454,S01122,product_view,2025-04-13 12:00:00,product,P301
U0488,S01123,page_view,2025-04-17 09:36:00,home,
U0488,S01123,product_view,2025-04-17 09:37:00,product,P301
U0437,S01124,page_view,2025-04-19 02:23:00,home,
U0437,S01124,product_view,2025-04-19 02:24:00,product,P301
U0437,S01124,add_to_cart,2025-04-19 02:25:00,cart,P301
U0159,S01125,page_view,2025-04-24 18:59:00,home,
U0159,S01125,product_view,2025-04-24 19:01:00,product,P301
U0159,S01125,add_to_cart,2025-04-24 19:03:00,cart,P301
U0511,S01126,page_view,2025-04-11 21:40:00,home,
U0511,S01126,product_view,2025-04-11 21:43:00,product,P301
U0394,S01127,page_view,2025-04-08 22:36:00,home,
U0394,S01127,product_view,2025-04-08 22:38:00,product,P301
U0394,S01127,add_to_cart,2025-04-08 22:40:00,cart,P301
U0394,S01127,checkout,2025-04-08 22:41:00,checkout,P301
U0458,S01128,page_view,2025-04-01 20:46:00,home,
U0458,S01128,product_view,2025-04-01 20:47:00,product,P301
U0314,S01129,page_view,2025-04-22 05:55:00,home,
U0314,S01129,product_view,2025-04-22 05:58:00,product,P301
U0400,S01130,page_view,2025-04-23 16:41:00,home,
U0400,S01130,product_view,2025-04-23 16:44:00,product,P301
U0400,S01130,add_to_cart,2025-04-23 16:45:00,cart,P301
U0420,S01131,page_view,2025-04-22 15:11:00,home,
U0420,S01131,product_view,2025-04-22 15:12:00,product,P301
U0420,S01131,add_to_cart,2025-04-22 15:14:00,cart,P301
U0457,S01132,page_view,2025-04-12 13:12:00,home,
U0457,S01132,product_view,2025-04-12 13:15:00,product,P301
U0392,S01133,page_view,2025-04-04 15:47:00,home,
U0392,S01133,product_view,2025-04-04 15:48:00,product,P301
U0392,S01133,add_to_cart,2025-04-04 15:49:00,cart,P301
U0104,S01134,page_view,2025-04-25 09:35:00,home,
U0104,S01134,product_view,2025-04-25 09:38:00,product,P301
U0104,S01134,add_to_cart,2025-04-25 09:39:00,cart,P301
U0189,S01135,page_view,2025-04-21 10:20:00,home,
U0189,S01135,product_view,2025-04-21 10:21:00,product,P301
U0189,S01135,add_to_cart,2025-04-21 10:23:00,cart,P301
U0156,S01136,page_view,2025-04-02 09:34:00,home,
U0156,S01136,product_view,2025-04-02 09:37:00,product,P301
U0158,S01137,page_view,2025-04-07 00:14:00,home,
U0158,S01137,product_view,2025-04-07 00:17:00,product,P301
U0158,S01137,add_to_cart,2025-04-07 00:19:00,cart,P301
U0437,S01138,page_view,2025-04-16 05:49:00,home,
U0437,S01138,product_view,2025-04-16 05:50:00,product,P301
U0034,S01139,page_view,2025-04-19 22:56:00,home,
U0034,S01139,product_view,2025-04-19 22:59:00,product,P301
U0057,S01140,page_view,2025-04-03 20:04:00,home,
U0057,S01140,product_view,2025-04-03 20:07:00,product,P301
U0057,S01140,add_to_cart,2025-04-03 20:09:00,cart,P301
U0063,S01141,page_view,2025-04-08 17:51:00,home,
U0063,S01141,product_view,2025-04-08 17:53:00,product,P301
U0063,S01141,add_to_cart,2025-04-08 17:54:00,cart,P301
U0447,S01142,page_view,2025-04-23 23:08:00,home,
U0447,S01142,product_view,2025-04-23 23:11:00,product,P301
U0447,S01142,add_to_cart,2025-04-23 23:13:00,cart,P301
U0447,S01142,checkout,2025-04-23 23:15:00,checkout,P301
U0424,S01143,page_view,2025-04-21 01:46:00,home,
U0424,S01143,product_view,2025-04-21 01:48:00,product,P301
U0295,S01144,page_view,2025-04-14 09:21:00,home,
U0295,S01144,product_view,2025-04-14 09:24:00,product,P301
U0485,S01145,page_view,2025-04-16 12:20:00,home,
U0485,S01145,product_view,2025-04-16 12:21:00,product,P301
U0028,S01146,page_view,2025-04-08 01:36:00,home,
U0028,S01146,product_view,2025-04-08 01:38:00,product,P301
U0588,S01147,page_view,2025-04-11 00:10:00,home,
U0588,S01147,product_view,2025-04-11 00:11:00,product,P301
U0588,S01147,add_to_cart,2025-04-11 00:12:00,cart,P301
U0407,S01148,page_view,2025-04-08 23:32:00,home,
U0407,S01148,product_view,2025-04-08 23:33:00,product,P301
U0385,S01149,page_view,2025-04-07 05:36:00,home,
U0385,S01149,product_view,2025-04-07 05:38:00,product,P301
U0385,S01149,add_to_cart,2025-04-07 05:39:00,cart,P301
U0385,S01149,checkout,2025-04-07 05:41:00,checkout,P301
U0218,S01150,page_view,2025-04-19 21:22:00,home,
U0218,S01150,product_view,2025-04-19 21:24:00,product,P301
U0218,S01150,add_to_cart,2025-04-19 21:26:00,cart,P301
U0218,S01150,checkout,2025-04-19 21:28:00,checkout,P301
U0343,S01151,page_view,2025-04-11 17:44:00,home,
U0343,S01151,product_view,2025-04-11 17:45:00,product,P301
U0133,S01152,page_view,2025-04-20 14:58:00,home,
U0133,S01152,product_view,2025-04-20 15:01:00,product,P301
U0133,S01152,add_to_cart,2025-04-20 15:02:00,cart,P301
U0133,S01152,checkout,2025-04-20 15:03:00,checkout,P301
U0130,S01153,page_view,2025-04-13 10:41:00,home,
U0130,S01153,product_view,2025-04-13 10:42:00,product,P301
U0373,S01154,page_view,2025-04-02 15:05:00,home,
U0373,S01154,product_view,2025-04-02 15:07:00,product,P301
U0407,S01155,page_view,2025-04-14 02:14:00,home,
U0407,S01155,product_view,2025-04-14 02:17:00,product,P301
U0407,S01155,add_to_cart,2025-04-14 02:18:00,cart,P301
U0407,S01155,checkout,2025-04-14 02:20:00,checkout,P301
U0420,S01156,page_view,2025-04-20 14:01:00,home,
U0420,S01156,product_view,2025-04-20 14:04:00,product,P301
U0538,S01157,page_view,2025-04-20 00:21:00,home,
U0538,S01157,product_view,2025-04-20 00:23:00,product,P301
U0016,S01158,page_view,2025-04-14 21:10:00,home,
U0016,S01158,product_view,2025-04-14 21:11:00,product,P301
U0016,S01158,add_to_cart,2025-04-14 21:12:00,cart,P301
U0531,S01159,page_view,2025-04-11 20:03:00,home,
U0531,S01159,product_view,2025-04-11 20:04:00,product,P301
U0531,S01159,add_to_cart,2025-04-11 20:05:00,cart,P301
U0257,S01160,page_view,2025-04-07 19:33:00,home,
U0257,S01160,product_view,2025-04-07 19:36:00,product,P301
U0257,S01161,page_view,2025-04-12 14:22:00,home,
U0257,S01161,product_view,2025-04-12 14:25:00,product,P301
U0275,S01162,page_view,2025-04-06 08:17:00,home,
U0275,S01162,product_view,2025-04-06 08:18:00,product,P301
U0275,S01162,add_to_cart,2025-04-06 08:20:00,cart,P301
U0016,S01163,page_view,2025-04-17 22:14:00,home,
U0016,S01163,product_view,2025-04-17 22:16:00,product,P301
U0473,S01164,page_view,2025-04-18 04:58:00,home,
U0473,S01164,product_view,2025-04-18 05:00:00,product,P301
U0473,S01164,add_to_cart,2025-04-18 05:02:00,cart,P301
U0473,S01164,checkout,2025-04-18 05:03:00,checkout,P301
U0193,S01165,page_view,2025-04-22 23:09:00,home,
U0193,S01165,product_view,2025-04-22 23:10:00,product,P301
U0193,S01165,add_to_cart,2025-04-22 23:11:00,cart,P301
U0522,S01166,page_view,2025-04-07 06:50:00,home,
U0522,S01166,product_view,2025-04-07 06:51:00,product,P301
U0040,S01167,page_view,2025-04-11 06:27:00,home,
U0040,S01167,product_view,2025-04-11 06:29:00,product,P301
U0053,S01168,page_view,2025-04-15 20:28:00,home,
U0053,S01168,product_view,2025-04-15 20:30:00,product,P301
U0483,S01169,page_view,2025-04-19 11:27:00,home,
U0483,S01169,product_view,2025-04-19 11:29:00,product,P301
U0483,S01169,add_to_cart,2025-04-19 11:30:00,cart,P301
U0483,S01169,checkout,2025-04-19 11:31:00,checkout,P301
U0213,S01170,page_view,2025-04-01 21:48:00,home,
U0213,S01170,product_view,2025-04-01 21:51:00,product,P301
U0213,S01170,add_to_cart,2025-04-01 21:52:00,cart,P301
U0213,S01170,checkout,2025-04-01 21:54:00,checkout,P301
U0015,S01171,page_view,2025-04-13 07:00:00,home,
U0015,S01171,product_view,2025-04-13 07:01:00,product,P301
U0549,S01172,page_view,2025-04-01 12:23:00,home,
U0549,S01172,product_view,2025-04-01 12:24:00,product,P301
U0549,S01172,add_to_cart,2025-04-01 12:25:00,cart,P301
U0549,S01172,checkout,2025-04-01 12:27:00,checkout,P301
U0549,S01172,purchase,2025-04-01 12:30:00,confirmation,P301
U0168,S01173,page_view,2025-04-25 12:17:00,home,
U0168,S01173,product_view,2025-04-25 12:18:00,product,P301
U0168,S01173,add_to_cart,2025-04-25 12:20:00,cart,P301
U0168,S01173,checkout,2025-04-25 12:22:00,checkout,P301
U0083,S01174,page_view,2025-04-11 18:55:00,home,
U0083,S01174,product_view,2025-04-11 18:56:00,product,P301
U0083,S01174,add_to_cart,2025-04-11 18:57:00,cart,P301
U0417,S01175,page_view,2025-04-04 00:42:00,home,
U0417,S01175,product_view,2025-04-04 00:43:00,product,P301
U0417,S01175,add_to_cart,2025-04-04 00:44:00,cart,P301
U0417,S01175,checkout,2025-04-04 00:45:00,checkout,P301
U0374,S01176,page_view,2025-04-08 12:37:00,home,
U0374,S01176,product_view,2025-04-08 12:40:00,product,P301
U0374,S01176,add_to_cart,2025-04-08 12:42:00,cart,P301
U0301,S01177,page_view,2025-04-03 04:02:00,home,
U0301,S01177,product_view,2025-04-03 04:03:00,product,P301
U0434,S01178,page_view,2025-04-07 18:10:00,home,
U0434,S01178,product_view,2025-04-07 18:13:00,product,P301
U0434,S01178,add_to_cart,2025-04-07 18:15:00,cart,P301
U0217,S01179,page_view,2025-04-08 01:34:00,home,
U0217,S01179,product_view,2025-04-08 01:37:00,product,P301
U0217,S01179,add_to_cart,2025-04-08 01:39:00,cart,P301
U0010,S01180,page_view,2025-04-11 08:26:00,home,
U0010,S01180,product_view,2025-04-11 08:29:00,product,P301
U0250,S01181,page_view,2025-04-05 17:20:00,home,
U0250,S01181,product_view,2025-04-05 17:22:00,product,P301
U0250,S01181,add_to_cart,2025-04-05 17:23:00,cart,P301
U0209,S01182,page_view,2025-04-26 22:38:00,home,
U0209,S01182,product_view,2025-04-26 22:39:00,product,P301
U0209,S01182,add_to_cart,2025-04-26 22:41:00,cart,P301
U0088,S01183,page_view,2025-04-21 17:22:00,home,
U0088,S01183,product_view,2025-04-21 17:24:00,product,P301
U0226,S01184,page_view,2025-04-06 10:59:00,home,
U0226,S01184,product_view,2025-04-06 11:01:00,product,P301
U0542,S01185,page_view,2025-04-16 16:53:00,home,
U0542,S01185,product_view,2025-04-16 16:55:00,product,P301
U0517,S01186,page_view,2025-04-21 19:55:00,home,
U0517,S01186,product_view,2025-04-21 19:56:00,product,P301
U0517,S01186,add_to_cart,2025-04-21 19:57:00,cart,P301
U0163,S01187,page_view,2025-04-08 13:30:00,home,
U0163,S01187,product_view,2025-04-08 13:32:00,product,P301
U0163,S01187,add_to_cart,2025-04-08 13:34:00,cart,P301
U0465,S01188,page_view,2025-04-12 08:41:00,home,
U0465,S01188,product_view,2025-04-12 08:42:00,product,P301
U0465,S01188,add_to_cart,2025-04-12 08:43:00,cart,P301
U0465,S01188,checkout,2025-04-12 08:45:00,checkout,P301
U0465,S01188,purchase,2025-04-12 08:46:00,confirmation,P301
U0211,S01189,page_view,2025-04-15 17:29:00,home,
U0211,S01189,product_view,2025-04-15 17:31:00,product,P301
U0211,S01189,add_to_cart,2025-04-15 17:33:00,cart,P301
U0385,S01190,page_view,2025-04-12 16:58:00,home,
U0385,S01190,product_view,2025-04-12 17:00:00,product,P301
U0385,S01190,add_to_cart,2025-04-12 17:01:00,cart,P301
U0309,S01191,page_view,2025-04-09 22:01:00,home,
U0309,S01191,product_view,2025-04-09 22:03:00,product,P301
U0520,S01192,page_view,2025-04-10 17:07:00,home,
U0520,S01192,product_view,2025-04-10 17:10:00,product,P301
U0302,S01193,page_view,2025-04-26 09:26:00,home,
U0302,S01193,product_view,2025-04-26 09:27:00,product,P301
U0302,S01193,add_to_cart,2025-04-26 09:29:00,cart,P301
U0302,S01193,checkout,2025-04-26 09:30:00,checkout,P301
U0251,S01194,page_view,2025-04-22 11:14:00,home,
U0251,S01194,product_view,2025-04-22 11:16:00,product,P301
U0546,S01195,page_view,2025-04-25 23:19:00,home,
U0546,S01195,product_view,2025-04-25 23:20:00,product,P301
U0473,S01196,page_view,2025-04-05 18:32:00,home,
U0473,S01196,product_view,2025-04-05 18:33:00,product,P301
U0153,S01197,page_view,2025-04-10 11:49:00,home,
U0153,S01197,product_view,2025-04-10 11:51:00,product,P301
U0442,S01198,page_view,2025-04-25 22:22:00,home,
U0442,S01198,product_view,2025-04-25 22:24:00,product,P301
U0152,S01199,page_view,2025-04-25 05:05:00,home,
U0152,S01199,product_view,2025-04-25 05:06:00,product,P301
U0152,S01199,add_to_cart,2025-04-25 05:07:00,cart,P301
U0376,S01200,page_view,2025-04-17 20:02:00,home,
U0376,S01200,product_view,2025-04-17 20:04:00,product,P301
U0492,S01201,page_view,2025-04-15 11:37:00,home,
U0492,S01201,product_view,2025-04-15 11:39:00,product,P301
U0328,S01202,page_view,2025-04-14 23:49:00,home,
U0328,S01202,product_view,2025-04-14 23:50:00,product,P301
U0328,S01202,add_to_cart,2025-04-14 23:51:00,cart,P301
U0156,S01203,page_view,2025-04-19 04:22:00,home,
U0156,S01203,product_view,2025-04-19 04:25:00,product,P301
U0156,S01203,add_to_cart,2025-04-19 04:27:00,cart,P301
U0156,S01203,checkout,2025-04-19 04:29:00,checkout,P301
U0193,S01204,page_view,2025-04-25 13:46:00,home,
U0193,S01204,product_view,2025-04-25 13:49:00,product,P301
U0193,S01204,add_to_cart,2025-04-25 13:50:00,cart,P301
U0194,S01205,page_view,2025-04-02 04:44:00,home,
U0194,S01205,product_view,2025-04-02 04:46:00,product,P301
U0027,S01206,page_view,2025-04-26 20:34:00,home,
U0027,S01206,product_view,2025-04-26 20:37:00,product,P301
U0125,S01207,page_view,2025-04-13 06:58:00,home,
U0125,S01207,product_view,2025-04-13 06:59:00,product,P301
U0022,S01208,page_view,2025-04-07 16:12:00,home,
U0022,S01208,product_view,2025-04-07 16:14:00,product,P301
U0127,S01209,page_view,2025-04-15 21:48:00,home,
U0127,S01209,product_view,2025-04-15 21:49:00,product,P301
U0127,S01209,add_to_cart,2025-04-15 21:50:00,cart,P301
U0127,S01209,checkout,2025-04-15 21:52:00,checkout,P301
U0127,S01209,purchase,2025-04-15 21:53:00,confirmation,P301
U0476,S01210,page_view,2025-04-03 13:10:00,home,
U0476,S01210,product_view,2025-04-03 13:11:00,product,P301
U0476,S01210,add_to_cart,2025-04-03 13:12:00,cart,P301
U0232,S01211,page_view,2025-04-12 17:41:00,home,
U0232,S01211,product_view,2025-04-12 17:42:00,product,P301
U0232,S01211,add_to_cart,2025-04-12 17:44:00,cart,P301
U0510,S01212,page_view,2025-04-04 04:24:00,home,
U0510,S01212,product_view,2025-04-04 04:26:00,product,P301
U0029,S01213,page_view,2025-04-03 13:16:00,home,
U0029,S01213,product_view,2025-04-03 13:17:00,product,P301
U0268,S01214,page_view,2025-04-10 14:45:00,home,
U0268,S01214,product_view,2025-04-10 14:48:00,product,P301
U0345,S01215,page_view,2025-04-20 19:37:00,home,
U0345,S01215,product_view,2025-04-20 19:40:00,product,P301
U0345,S01215,add_to_cart,2025-04-20 19:42:00,cart,P301
U0345,S01215,checkout,2025-04-20 19:43:00,checkout,P301
U0506,S01216,page_view,2025-04-15 02:11:00,home,
U0506,S01216,product_view,2025-04-15 02:14:00,product,P301
U0253,S01217,page_view,2025-04-17 11:13:00,home,
U0253,S01217,product_view,2025-04-17 11:15:00,product,P301
U0425,S01218,page_view,2025-04-19 01:20:00,home,
U0425,S01218,product_view,2025-04-19 01:21:00,product,P301
U0425,S01218,add_to_cart,2025-04-19 01:23:00,cart,P301
U0425,S01218,checkout,2025-04-19 01:25:00,checkout,P301
U0388,S01219,page_view,2025-04-26 05:58:00,home,
U0388,S01219,product_view,2025-04-26 05:59:00,product,P301
U0388,S01219,add_to_cart,2025-04-26 06:01:00,cart,P301
U0457,S01220,page_view,2025-04-22 06:15:00,home,
U0457,S01220,product_view,2025-04-22 06:18:00,product,P301
U0457,S01220,add_to_cart,2025-04-22 06:19:00,cart,P301
U0457,S01220,checkout,2025-04-22 06:20:00,checkout,P301
U0530,S01221,page_view,2025-04-21 18:21:00,home,
U0530,S01221,product_view,2025-04-21 18:24:00,product,P301
U0251,S01222,page_view,2025-04-23 07:24:00,home,
U0251,S01222,product_view,2025-04-23 07:26:00,product,P301
U0130,S01223,page_view,2025-04-18 04:08:00,home,
U0130,S01223,product_view,2025-04-18 04:09:00,product,P301
U0040,S01224,page_view,2025-04-17 11:07:00,home,
U0040,S01224,product_view,2025-04-17 11:09:00,product,P301
U0040,S01224,add_to_cart,2025-04-17 11:10:00,cart,P301
U0205,S01225,page_view,2025-04-15 00:54:00,home,
U0205,S01225,product_view,2025-04-15 00:57:00,product,P301
U0020,S01226,page_view,2025-04-24 15:45:00,home,
U0020,S01226,product_view,2025-04-24 15:47:00,product,P301
U0363,S01227,page_view,2025-04-07 13:32:00,home,
U0363,S01227,product_view,2025-04-07 13:33:00,product,P301
U0363,S01227,add_to_cart,2025-04-07 13:34:00,cart,P301
U0363,S01227,checkout,2025-04-07 13:36:00,checkout,P301
U0323,S01228,page_view,2025-04-03 02:49:00,home,
U0323,S01228,product_view,2025-04-03 02:52:00,product,P301
U0323,S01228,add_to_cart,2025-04-03 02:54:00,cart,P301
U0323,S01228,checkout,2025-04-03 02:56:00,checkout,P301
U0147,S01229,page_view,2025-04-06 00:36:00,home,
U0147,S01229,product_view,2025-04-06 00:37:00,product,P301
U0147,S01229,add_to_cart,2025-04-06 00:38:00,cart,P301
U0234,S01230,page_view,2025-04-13 05:44:00,home,
U0234,S01230,product_view,2025-04-13 05:47:00,product,P301
U0097,S01231,page_view,2025-04-22 09:19:00,home,
U0097,S01231,product_view,2025-04-22 09:21:00,product,P301
U0097,S01231,add_to_cart,2025-04-22 09:22:00,cart,P301
U0155,S01232,page_view,2025-04-22 18:10:00,home,
U0155,S01232,product_view,2025-04-22 18:12:00,product,P301
U0225,S01233,page_view,2025-04-21 17:50:00,home,
U0225,S01233,product_view,2025-04-21 17:53:00,product,P301
U0449,S01234,page_view,2025-04-04 13:19:00,home,
U0449,S01234,product_view,2025-04-04 13:21:00,product,P301
U0449,S01234,add_to_cart,2025-04-04 13:22:00,cart,P301
U0449,S01234,checkout,2025-04-04 13:24:00,checkout,P301
U0534,S01235,page_view,2025-04-08 12:47:00,home,
U0534,S01235,product_view,2025-04-08 12:48:00,product,P301
U0534,S01235,add_to_cart,2025-04-08 12:50:00,cart,P301
U0534,S01235,checkout,2025-04-08 12:51:00,checkout,P301
U0222,S01236,page_view,2025-04-07 23:12:00,home,
U0222,S01236,product_view,2025-04-07 23:13:00,product,P301
U0222,S01236,add_to_cart,2025-04-07 23:14:00,cart,P301
U0485,S01237,page_view,2025-04-22 05:43:00,home,
U0485,S01237,product_view,2025-04-22 05:44:00,product,P301
U0485,S01237,add_to_cart,2025-04-22 05:45:00,cart,P301
U0009,S01238,page_view,2025-04-11 19:11:00,home,
